ibge;municipio;ano;populacao
220672;Nazária;2015;8435
220675;Nossa Senhora de Nazaré;2015;4781
220680;Nossa Senhora dos Remédios;2015;8565
220795;Nova Santa Rita;2015;4336
220690;Novo Oriente do Piauí;2015;6604
220695;Novo Santo Antônio;2015;3413
220700;Oeiras;2015;36794
220710;Olho D'Água do Piauí;2015;2420
220720;Padre Marcos;2015;6845
220730;Paes Landim;2015;4141
220735;Pajeú do Piauí;2015;3333
220740;Palmeira do Piauí;2015;5073
220750;Palmeirais;2015;14335
220755;Paquetá;2015;3977
220760;Parnaguá;2015;10674
220770;Parnaíba;2015;151378
220775;Passagem Franca do Piauí;2015;4532
220777;Patos do Piauí;2015;6327
220779;Pau D'Arco do Piauí;2015;3958
220780;Paulistana;2015;20425
220785;Pavussu;2015;3709
220790;Pedro II;2015;38585
220793;Pedro Laurentino;2015;2505
220800;Picos;2015;77344
220810;Pimenteiras;2015;12077
220820;Pio IX;2015;18280
220830;Piracuruca;2015;28442
220840;Piripiri;2015;63552
220850;Porto;2015;12399
220855;Porto Alegre do Piauí;2015;2671
220860;Prata do Piauí;2015;3157
220865;Queimada Nova;2015;8887
220870;Redenção do Gurguéia;2015;8700
220880;Regeneração;2015;17976
220885;Riacho Frio;2015;4325
220887;Ribeira do Piauí;2015;4428
220890;Ribeiro Gonçalves;2015;7196
220900;Rio Grande do Piauí;2015;6428
220910;Santa Cruz do Piauí;2015;6210
220915;Santa Cruz dos Milagres;2015;3960
220920;Santa Filomena;2015;6248
220930;Santa Luz;2015;5766
220937;Santa Rosa do Piauí;2015;5263
220935;Santana do Piauí;2015;4598
220940;Santo Antônio de Lisboa;2015;6292
220945;Santo Antônio dos Milagres;2015;2138
220950;Santo Inácio do Piauí;2015;3767
220955;São Braz do Piauí;2015;4434
220960;São Félix do Piauí;2015;2986
220965;São Francisco de Assis do Piauí;2015;5831
220970;São Francisco do Piauí;2015;6434
220975;São Gonçalo do Gurguéia;2015;2976
220980;São Gonçalo do Piauí;2015;4950
220985;São João da Canabrava;2015;4583
220987;São João da Fronteira;2015;5948
220990;São João da Serra;2015;6211
220995;São João da Varjota;2015;4806
220997;São João do Arraial;2015;7781
221000;São João do Piauí;2015;20346
221005;São José do Divino;2015;5313
221010;São José do Peixe;2015;3764
221020;São José do Piauí;2015;6724
221030;São Julião;2015;6326
221035;São Lourenço do Piauí;2015;4555
221037;São Luis do Piauí;2015;2633
221038;São Miguel da Baixa Grande;2015;2442
221039;São Miguel do Fidalgo;2015;3042
221040;São Miguel do Tapuio;2015;18438
221050;São Pedro do Piauí;2015;14148
221060;São Raimundo Nonato;2015;34008
221062;Sebastião Barros;2015;3546
221063;Sebastião Leal;2015;4259
221065;Sigefredo Pacheco;2015;9976
221070;Simões;2015;14607
221080;Simplício Mendes;2015;12554
221090;Socorro do Piauí;2015;4596
221093;Sussuapara;2015;6576
221095;Tamboril do Piauí;2015;2875
221097;Tanque do Piauí;2015;2729
221100;Teresina;2015;851244
221110;União;2015;44130
221120;Uruçuí;2015;21154
221130;Valença do Piauí;2015;20871
221135;Várzea Branca;2015;4983
221140;Várzea Grande;2015;4412
221150;Vera Mendes;2015;3069
221160;Vila Nova do Piauí;2015;3048
221170;Wall Ferraz;2015;4427
230010;Abaiara;2015;11302
230015;Acarape;2015;16265
230020;Acaraú;2015;61105
230030;Acopiara;2015;53275
230040;Aiuaba;2015;17012
230050;Alcântaras;2015;11325
230060;Altaneira;2015;7322
230070;Alto Santo;2015;16943
230075;Amontada;2015;41958
230080;Antonina do Norte;2015;7252
230090;Apuiarés;2015;14584
230100;Aquiraz;2015;77498
230110;Aracati;2015;72752
230120;Aracoiaba;2015;26247
230125;Ararendá;2015;10826
230130;Araripe;2015;21381
230140;Aratuba;2015;11504
230150;Arneiroz;2015;7824
230160;Assaré;2015;23221
230170;Aurora;2015;24837
230180;Baixio;2015;6225
230185;Banabuiú;2015;17967
230190;Barbalha;2015;58752
230195;Barreira;2015;20675
230200;Barro;2015;22350
230205;Barroquinha;2015;14906
230210;Baturité;2015;34978
230220;Beberibe;2015;52245
230230;Bela Cruz;2015;32181
230240;Boa Viagem;2015;54108
230250;Brejo Santo;2015;47975
230260;Camocim;2015;62640
230270;Campos Sales;2015;27271
230280;Canindé;2015;77268
230290;Capistrano;2015;17647
230300;Caridade;2015;21670
230310;Cariré;2015;18771
230320;Caririaçu;2015;27032
230330;Cariús;2015;18947
230340;Carnaubal;2015;17497
230350;Cascavel;2015;69980
230360;Catarina;2015;20019
230365;Catunda;2015;10330
230370;Caucaia;2015;351904
230380;Cedro;2015;25164
230390;Chaval;2015;12981
230393;Choró;2015;13339
230395;Chorozinho;2015;19327
230400;Coreaú;2015;22933
230410;Crateús;2015;74720
230420;Crato;2015;128543
230423;Croatá;2015;17775
230425;Cruz;2015;23679
230426;Deputado Irapuan Pinheiro;2015;9469
230427;Ererê;2015;7123
230428;Eusébio;2015;50644
230430;Farias Brito;2015;19075
230435;Forquilha;2015;23435
230440;Fortaleza;2015;2589805
230445;Fortim;2015;15888
230450;Frecheirinha;2015;13568
230460;General Sampaio;2015;6725
230465;Graça;2015;15397
230470;Granja;2015;54060
230480;Granjeiro;2015;4565
230490;Groaíras;2015;10833
230495;Guaiúba;2015;25756
230500;Guaraciaba do Norte;2015;39270
230510;Guaramiranga;2015;3842
230520;Hidrolândia;2015;20112
230523;Horizonte;2015;62406
230526;Ibaretama;2015;13267
230530;Ibiapina;2015;24729
230533;Ibicuitinga;2015;12096
230535;Icapuí;2015;19411
230540;Icó;2015;67523
230550;Iguatu;2015;101439
230560;Independência;2015;26139
230565;Ipaporanga;2015;11582
230570;Ipaumirim;2015;12369
230580;Ipu;2015;41586
230590;Ipueiras;2015;38366
230600;Iracema;2015;14141
230610;Irauçuba;2015;23540
230620;Itaiçaba;2015;7665
230625;Itaitinga;2015;38393
230630;Itapagé;2015;51021
230640;Itapipoca;2015;124461
230650;Itapiúna;2015;19706
230655;Itarema;2015;40230
230660;Itatira;2015;20215
230670;Jaguaretama;2015;18148
230680;Jaguaribara;2015;11076
230690;Jaguaribe;2015;34872
230700;Jaguaruana;2015;33560
230710;Jardim;2015;27263
230720;Jati;2015;7842
230725;Jijoca de Jericoacoara;2015;18740
230730;Juazeiro do Norte;2015;265529
230740;Jucás;2015;24590
230750;Lavras da Mangabeira;2015;31635
230760;Limoeiro do Norte;2015;58186
230763;Madalena;2015;19358
230765;Maracanaú;2015;221276
230770;Maranguape;2015;122850
230780;Marco;2015;26400
230790;Martinópole;2015;10870
230800;Massapê;2015;37472
230810;Mauriti;2015;46205
230820;Meruoca;2015;14629
230830;Milagres;2015;28626
230835;Milhã;2015;13282
230837;Miraíma;2015;13439
230840;Missão Velha;2015;35400
230850;Mombaça;2015;43869
230860;Monsenhor Tabosa;2015;17120
230870;Morada Nova;2015;62543
230880;Moraújo;2015;8517
230890;Morrinhos;2015;21888
230900;Mucambo;2015;14449
230910;Mulungu;2015;12448
230920;Nova Olinda;2015;15152
230930;Nova Russas;2015;32009
230940;Novo Oriente;2015;28350
230945;Ocara;2015;25155
230950;Orós;2015;21604
230960;Pacajus;2015;68130
230970;Pacatuba;2015;79606
230980;Pacoti;2015;11969
230990;Pacujá;2015;6193
231000;Palhano;2015;9234
231010;Palmácia;2015;12849
231020;Paracuru;2015;33409
231025;Paraipaba;2015;31925
231030;Parambu;2015;31604
231040;Paramoti;2015;11616
231050;Pedra Branca;2015;43001
231060;Penaforte;2015;8804
231070;Pentecoste;2015;36869
231080;Pereiro;2015;16203
231085;Pindoretama;2015;20111
231090;Piquet Carneiro;2015;16431
231095;Pires Ferreira;2015;10691
231100;Poranga;2015;12300
231110;Porteiras;2015;15168
231120;Potengi;2015;10796
231123;Potiretama;2015;6343
231126;Quiterianópolis;2015;20745
231130;Quixadá;2015;85272
231135;Quixelô;2015;15106
231140;Quixeramobim;2015;76912
231150;Quixeré;2015;21559
231160;Redenção;2015;27375
231170;Reriutaba;2015;19287
231180;Russas;2015;74753
231190;Saboeiro;2015;15907
231195;Salitre;2015;16182
231220;Santa Quitéria;2015;43671
231200;Santana do Acaraú;2015;31587
231210;Santana do Cariri;2015;17583
231230;São Benedito;2015;46240
231240;São Gonçalo do Amarante;2015;47103
231250;São João do Jaguaribe;2015;7831
231260;São Luís do Curu;2015;12803
231270;Senador Pompeu;2015;26793
231280;Senador Sá;2015;7340
231290;Sobral;2015;201126
231300;Solonópole;2015;18190
231310;Tabuleiro do Norte;2015;30355
231320;Tamboril;2015;25820
231325;Tarrafas;2015;8988
231330;Tauá;2015;57885
231335;Tejuçuoca;2015;18425
231340;Tianguá;2015;73305
231350;Trairi;2015;54374
231355;Tururu;2015;15518
231360;Ubajara;2015;33737
231370;Umari;2015;7717
231375;Umirim;2015;19574
231380;Uruburetama;2015;21135
231390;Uruoca;2015;13529
231395;Varjota;2015;18210
231400;Várzea Alegre;2015;40140
231410;Viçosa do Ceará;2015;58734
240010;Acari;2015;11199
240020;Açu;2015;56500
240030;Afonso Bezerra;2015;11058
240040;Água Nova;2015;3165
240050;Alexandria;2015;13678
240060;Almino Afonso;2015;4840
240070;Alto do Rodrigues;2015;13706
240080;Angicos;2015;11755
240090;Antônio Martins;2015;7111
240100;Apodi;2015;35721
240110;Areia Branca;2015;26976
240120;Arês;2015;13845
240130;Augusto Severo;2015;9589
240140;Baía Formosa;2015;9058
240145;Baraúna;2015;26831
240150;Barcelona;2015;4016
240160;Bento Fernandes;2015;5384
240165;Bodó;2015;2332
240170;Bom Jesus;2015;9975
240180;Brejinho;2015;12335
240185;Caiçara do Norte;2015;6502
240190;Caiçara do Rio do Vento;2015;3556
240200;Caicó;2015;66335
240210;Campo Redondo;2015;10913
240220;Canguaretama;2015;33150
240230;Caraúbas;2015;20292
240240;Carnaúba dos Dantas;2015;7933
240250;Carnaubais;2015;10606
240260;Ceará-Mirim;2015;71884
240270;Cerro Corá;2015;11173
240280;Coronel Ezequiel;2015;5515
240290;Coronel João Pessoa;2015;4898
240300;Cruzeta;2015;8062
240310;Currais Novos;2015;44292
240320;Doutor Severiano;2015;7092
240330;Encanto;2015;5516
240340;Equador;2015;6006
240350;Espírito Santo;2015;10593
240360;Extremoz;2015;27119
240370;Felipe Guerra;2015;5934
240375;Fernando Pedroza;2015;2997
240380;Florânia;2015;9135
240390;Francisco Dantas;2015;2873
240400;Frutuoso Gomes;2015;4178
240410;Galinhos;2015;2541
240420;Goianinha;2015;24915
240430;Governador Dix-Sept Rosado;2015;12875
240440;Grossos;2015;10054
240450;Guamaré;2015;14400
240460;Ielmo Marinho;2015;13207
240470;Ipanguaçu;2015;14932
240480;Ipueira;2015;2191
240485;Itajá;2015;7354
240490;Itaú;2015;5798
240500;Jaçanã;2015;8698
240510;Jandaíra;2015;6807
240520;Janduís;2015;5352
240530;Januário Cicco;2015;9739
240540;Japi;2015;5306
240550;Jardim de Angicos;2015;2635
240560;Jardim de Piranhas;2015;14403
240570;Jardim do Seridó;2015;12392
240580;João Câmara;2015;34110
240590;João Dias;2015;2657
240600;José da Penha;2015;5972
240610;Jucurutu;2015;18210
240615;Jundiá;2015;3798
240620;Lagoa d'Anta;2015;6599
240630;Lagoa de Pedras;2015;7376
240640;Lagoa de Velhos;2015;2731
240650;Lagoa Nova;2015;15058
240660;Lagoa Salgada;2015;8030
240670;Lajes;2015;10997
240680;Lajes Pintadas;2015;4741
240690;Lucrécia;2015;3877
240700;Luís Gomes;2015;9994
240710;Macaíba;2015;76862
240720;Macau;2015;30881
240725;Major Sales;2015;3849
240730;Marcelino Vieira;2015;8392
240740;Martins;2015;8590
240750;Maxaranguape;2015;11654
240760;Messias Targino;2015;4466
240770;Montanhas;2015;11429
240780;Monte Alegre;2015;21853
240790;Monte das Gameleiras;2015;2193
240800;Mossoró;2015;283968
240810;Natal;2015;857804
240820;Nísia Floresta;2015;26214
240830;Nova Cruz;2015;36899
240840;Olho-d'Água do Borges;2015;4315
240850;Ouro Branco;2015;4810
240860;Paraná;2015;4164
240870;Paraú;2015;3844
240880;Parazinho;2015;5100
240890;Parelhas;2015;21197
240325;Parnamirim;2015;238423
240910;Passa e Fica;2015;12462
240920;Passagem;2015;3035
240930;Patu;2015;12535
240940;Pau dos Ferros;2015;29539
240950;Pedra Grande;2015;3391
240960;Pedra Preta;2015;2539
240970;Pedro Avelino;2015;6978
240980;Pedro Velho;2015;14648
240990;Pendências;2015;14540
241000;Pilões;2015;3708
241010;Poço Branco;2015;14927
241020;Portalegre;2015;7706
241025;Porto do Mangue;2015;5796
241040;Pureza;2015;9195
241050;Rafael Fernandes;2015;4971
241060;Rafael Godeiro;2015;3172
241070;Riacho da Cruz;2015;3434
241080;Riacho de Santana;2015;4223
241090;Riachuelo;2015;7746
240895;Rio do Fogo;2015;10610
241100;Rodolfo Fernandes;2015;4489
241110;Ruy Barbosa;2015;3632
241120;Santa Cruz;2015;38377
240933;Santa Maria;2015;5263
241140;Santana do Matos;2015;13454
241142;Santana do Seridó;2015;2639
241150;Santo Antônio;2015;23536
241160;São Bento do Norte;2015;2872
241170;São Bento do Trairí;2015;4256
241180;São Fernando;2015;3539
241190;São Francisco do Oeste;2015;4115
241200;São Gonçalo do Amarante;2015;96805
241210;São João do Sabugi;2015;6135
241220;São José de Mipibu;2015;42585
241230;São José do Campestre;2015;12763
241240;São José do Seridó;2015;4504
241250;São Miguel;2015;22954
241255;São Miguel do Gostoso;2015;9295
241260;São Paulo do Potengi;2015;16996
241270;São Pedro;2015;6143
241280;São Rafael;2015;8241
241290;São Tomé;2015;11063
241300;São Vicente;2015;6314
241310;Senador Elói de Souza;2015;6002
241320;Senador Georgino Avelino;2015;4259
241030;Serra Caiada;2015;9669
241330;Serra de São Bento;2015;5809
241335;Serra do Mel;2015;11338
241340;Serra Negra do Norte;2015;8022
241350;Serrinha;2015;6441
241355;Serrinha dos Pintos;2015;4734
241360;Severiano Melo;2015;3898
241370;Sítio Novo;2015;5358
241380;Taboleiro Grande;2015;2483
241390;Taipu;2015;12205
241400;Tangará;2015;15309
241410;Tenente Ananias;2015;10498
241415;Tenente Laurentino Cruz;2015;5673
241105;Tibau;2015;3964
241420;Tibau do Sul;2015;13106
241430;Timbaúba dos Batistas;2015;2386
241440;Touros;2015;33043
241445;Triunfo Potiguar;2015;3325
241450;Umarizal;2015;10702
241460;Upanema;2015;14078
241470;Várzea;2015;5439
241475;Venha-Ver;2015;4063
241480;Vera Cruz;2015;11838
241490;Viçosa;2015;1692
241500;Vila Flor;2015;3071
250010;Água Branca;2015;9945
250020;Aguiar;2015;5599
250030;Alagoa Grande;2015;28795
250040;Alagoa Nova;2015;20375
250050;Alagoinha;2015;14152
250053;Alcantil;2015;5419
250057;Algodão de Jandaíra;2015;2457
250060;Alhandra;2015;18968
250073;Amparo;2015;2187
250077;Aparecida;2015;8128
250080;Araçagi;2015;17278
250090;Arara;2015;13218
250100;Araruna;2015;19758
250110;Areia;2015;23482
250115;Areia de Baraúnas;2015;1909
250120;Areial;2015;6848
250130;Aroeiras;2015;19300
250135;Assunção;2015;3755
250140;Baía da Traição;2015;8620
250150;Bananeiras;2015;21363
250153;Baraúna;2015;4614
250160;Barra de Santa Rosa;2015;14926
250157;Barra de Santana;2015;8278
250170;Barra de São Miguel;2015;5850
250180;Bayeux;2015;95572
250190;Belém;2015;17554
250200;Belém do Brejo do Cruz;2015;7314
250205;Bernardino Batista;2015;3287
250210;Boa Ventura;2015;5604
250215;Boa Vista;2015;6716
250220;Bom Jesus;2015;2506
250230;Bom Sucesso;2015;5052
250240;Bonito de Santa Fé;2015;11476
250250;Boqueirão;2015;17553
250270;Borborema;2015;5320
250280;Brejo do Cruz;2015;13742
250290;Brejo dos Santos;2015;6387
250300;Caaporã;2015;21314
250310;Cabaceiras;2015;5352
250320;Cabedelo;2015;63561
250330;Cachoeira dos Índios;2015;9998
250340;Cacimba de Areia;2015;3687
250350;Cacimba de Dentro;2015;17186
250355;Cacimbas;2015;7064
250360;Caiçara;2015;7321
250370;Cajazeiras;2015;60881
250375;Cajazeirinhas;2015;3145
250380;Caldas Brandão;2015;5886
250390;Camalaú;2015;5940
250400;Campina Grande;2015;401196
250403;Capim;2015;6131
250407;Caraúbas;2015;4072
250410;Carrapateira;2015;2546
250415;Casserengue;2015;7335
250420;Catingueira;2015;4920
250430;Catolé do Rocha;2015;29925
250435;Caturité;2015;4735
250440;Conceição;2015;18830
250450;Condado;2015;6732
250460;Conde;2015;23295
250470;Congo;2015;4783
250480;Coremas;2015;15433
250485;Coxixola;2015;1865
250490;Cruz do Espírito Santo;2015;16932
250500;Cubati;2015;7136
250510;Cuité;2015;20355
250523;Cuité de Mamanguape;2015;6339
250520;Cuitegi;2015;6906
250527;Curral de Cima;2015;5271
250530;Curral Velho;2015;2535
250535;Damião;2015;5169
250540;Desterro;2015;8226
250560;Diamante;2015;6645
250570;Dona Inês;2015;10550
250580;Duas Estradas;2015;3651
250590;Emas;2015;3455
250600;Esperança;2015;32419
250610;Fagundes;2015;11468
250620;Frei Martinho;2015;2990
250625;Gado Bravo;2015;8486
250630;Guarabira;2015;57640
250640;Gurinhém;2015;14137
250650;Gurjão;2015;3328
250660;Ibiara;2015;6036
250260;Igaracy;2015;6223
250670;Imaculada;2015;11702
250680;Ingá;2015;17975
250690;Itabaiana;2015;24712
250700;Itaporanga;2015;24241
250710;Itapororoca;2015;18021
250720;Itatuba;2015;10637
250730;Jacaraú;2015;14295
250740;Jericó;2015;7714
250750;João Pessoa;2015;774632
251365;Joca Claudino;2015;2678
250760;Juarez Távora;2015;7777
250770;Juazeirinho;2015;17658
250780;Junco do Seridó;2015;6968
250790;Juripiranga;2015;10603
250800;Juru;2015;9941
250810;Lagoa;2015;4717
250820;Lagoa de Dentro;2015;7591
250830;Lagoa Seca;2015;27041
250840;Lastro;2015;2810
250850;Livramento;2015;7344
250855;Logradouro;2015;4181
250860;Lucena;2015;12540
250870;Mãe d'Água;2015;4052
250880;Malta;2015;5693
250890;Mamanguape;2015;43886
250900;Manaíra;2015;11042
250905;Marcação;2015;8172
250910;Mari;2015;21720
250915;Marizópolis;2015;6454
250920;Massaranduba;2015;13501
250930;Mataraca;2015;8009
250933;Matinhas;2015;4471
250937;Mato Grosso;2015;2834
250939;Maturéia;2015;6321
250940;Mogeiro;2015;13379
250950;Montadas;2015;5389
250960;Monte Horebe;2015;4710
250970;Monteiro;2015;32372
250980;Mulungu;2015;9787
250990;Natuba;2015;10467
251000;Nazarezinho;2015;7358
251010;Nova Floresta;2015;10688
251020;Nova Olinda;2015;6065
251030;Nova Palmeira;2015;4678
251040;Olho d'Água;2015;6788
251050;Olivedos;2015;3825
251060;Ouro Velho;2015;3014
251065;Parari;2015;1823
251070;Passagem;2015;2351
251080;Patos;2015;105208
251090;Paulista;2015;12161
251100;Pedra Branca;2015;3798
251110;Pedra Lavrada;2015;7870
251120;Pedras de Fogo;2015;28160
251272;Pedro Régis;2015;5988
251130;Piancó;2015;15928
251140;Picuí;2015;18655
251150;Pilar;2015;11673
251160;Pilões;2015;6859
251170;Pilõezinhos;2015;5167
251180;Pirpirituba;2015;10555
251190;Pitimbu;2015;18270
251200;Pocinhos;2015;17993
251203;Poço Dantas;2015;3797
251207;Poço de José de Moura;2015;4186
251210;Pombal;2015;32747
251220;Prata;2015;4054
251230;Princesa Isabel;2015;22594
251240;Puxinanã;2015;13444
251250;Queimadas;2015;43268
251260;Quixabá;2015;1849
251270;Remígio;2015;18799
251274;Riachão;2015;3468
251275;Riachão do Bacamarte;2015;4437
251276;Riachão do Poço;2015;4382
251278;Riacho de Santo Antônio;2015;1871
251280;Riacho dos Cavalos;2015;8542
251290;Rio Tinto;2015;23964
251300;Salgadinho;2015;3778
251310;Salgado de São Félix;2015;12175
251315;Santa Cecília;2015;6622
251320;Santa Cruz;2015;6590
251330;Santa Helena;2015;5960
251335;Santa Inês;2015;3602
251340;Santa Luzia;2015;15202
251370;Santa Rita;2015;133501
251380;Santa Teresinha;2015;4620
251350;Santana de Mangueira;2015;5296
251360;Santana dos Garrotes;2015;7213
251385;Santo André;2015;2569
251392;São Bentinho;2015;4380
251390;São Bento;2015;32848
251396;São Domingos;2015;3015
251394;São Domingos do Cariri;2015;2534
251398;São Francisco;2015;3395
251400;São João do Cariri;2015;4359
250070;São João do Rio do Peixe;2015;17964
251410;São João do Tigre;2015;4452
251420;São José da Lagoa Tapada;2015;7694
251430;São José de Caiana;2015;6203
251440;São José de Espinharas;2015;4743
251450;São José de Piranhas;2015;19815
251455;São José de Princesa;2015;4070
251460;São José do Bonfim;2015;3432
251465;São José do Brejo do Cruz;2015;1761
251470;São José do Sabugi;2015;4116
251480;São José dos Cordeiros;2015;3756
251445;São José dos Ramos;2015;5793
